p1x	p1y	p1z	p2x	p2y	p2z	p3x	p3y	p3z	mu1	mu2	mu3	mu4
-99.06073	24.16434	-71.80874	76.88296	-11.70331	19.82367	22.17777	-12.46103	51.98508	0.5	-0.5	0.5	-0.5
-35.30457	86.63618	-36.97733	62.18169	16.35914	27.31162	-26.87712	-102.9953	9.665716	0.5	-0.5	0.5	-0.5
30.37874	35.84782	11.75249	-9.352055	-33.95878	-38.02403	-21.02668	-1.889036	26.27154	0.5	-0.5	0.5	-0.5
-9.509049	-56.20945	139.2341	10.9251	65.16447	-71.74723	-1.416052	-8.955018	-67.48689	0.5	-0.5	0.5	-0.5
-16.21656	-16.49786	-154.7023	31.98384	24.86914	75.62047	-15.76728	-8.371281	79.08179	0.5	-0.5	0.5	-0.5
22.15287	43.57678	-116.1671	-41.70228	4.363563	6.476191	19.54941	-47.94034	109.6909	-0.5	0.5	0.5	-0.5
51.21191	-63.61993	132.0079	7.21727	9.869087	-74.7634	-58.42918	53.75084	-57.24454	0.5	-0.5	0.5	-0.5
74.66499	40.53603	9.208448	-116.7967	-0.8718843	-9.639313	42.1317	-39.66415	0.4308648	-0.5	0.5	-0.5	0.5
6.063339	79.98066	41.79166	-35.22011	-67.14538	-39.05761	29.15677	-12.83527	-2.734051	0.5	-0.5	-0.5	0.5
-26.67825	-25.73313	-18.76206	-30.48619	33.56373	-6.17184	57.16444	-7.830595	24.9339	0.5	-0.5	0.5	-0.5
-61.60684	26.51293	-15.32351	91.03865	-63.84268	34.86337	-29.43181	37.32975	-19.53986	-0.5	0.5	-0.5	0.5
2.222995	3.090862	37.61498	14.62771	-3.829373	-35.31554	-16.85071	0.7385111	-2.299444	0.5	-0.5	-0.5	0.5
-3.251323	-71.04983	92.12691	16.45514	1.161377	-101.774	-13.20382	69.88845	9.647068	-0.5	0.5	0.5	-0.5
-35.2277	60.10966	8.852941	60.91504	-39.8283	6.700891	-25.68734	-20.28136	-15.55383	0.5	-0.5	0.5	-0.5
-56.73602	-47.46712	147.8732	50.33968	11.91045	-59.1176	6.396344	35.55667	-88.75564	-0.5	0.5	-0.5	0.5
-6.859046	-5.418106	22.82819	28.8356	18.21243	-41.44896	-21.97655	-12.79433	18.62077	-0.5	0.5	-0.5	0.5
61.92527	2.39454	117.7585	-10.43497	15.64491	-37.57009	-51.4903	-18.03945	-80.18841	0.5	-0.5	-0.5	0.5
10.96364	-76.44704	115.5758	-22.96929	55.75532	-29.4755	12.00565	20.69172	-86.10027	0.5	-0.5	0.5	-0.5
25.68067	-26.38502	-15.25976	21.13883	-28.17564	12.21901	-46.8195	54.56066	3.04075	-0.5	0.5	0.5	-0.5
-86.55632	-6.919407	96.0532	12.28012	-2.435902	-50.2346	74.2762	9.355309	-45.8186	0.5	-0.5	0.5	-0.5
87.59276	42.32695	-0.7817764	-25.61696	13.48051	-21.64068	-61.9758	-55.80745	22.42246	0.5	-0.5	0.5	-0.5
61.39607	23.85898	-2.324941	-31.01809	-4.599824	21.84885	-30.37798	-19.25915	-19.52391	0.5	-0.5	0.5	-0.5
-93.09182	32.44364	17.35485	96.98743	0.2636406	-18.72406	-3.895609	-32.70728	1.369205	0.5	-0.5	0.5	-0.5
6.444051	-7.138388	-135.3812	-12.30475	9.899193	56.3534	5.860702	-2.760805	79.02779	0.5	-0.5	0.5	-0.5
21.89126	-71.4067	-7.160774	-26.66894	50.90852	13.5132	4.777674	20.49817	-6.352428	-0.5	0.5	0.5	-0.5
44.43521	31.53524	124.6013	-37.72814	-42.42074	-82.59433	-6.707075	10.88549	-42.00699	0.5	-0.5	0.5	-0.5
4.433721	48.48724	-89.82363	0.9449421	10.76379	113.9178	-5.378663	-59.25102	-24.09419	-0.5	0.5	-0.5	0.5
-65.6749	-63.86971	108.0701	3.132975	4.209656	-57.94706	62.54192	59.66006	-50.12309	0.5	-0.5	-0.5	0.5
14.4949	98.21372	7.518563	8.892007	-38.06504	-23.35204	-23.38691	-60.14868	15.83348	0.5	-0.5	0.5	-0.5
134.2651	18.85506	2.727014	-30.50699	23.09044	-26.61945	-103.7581	-41.94551	23.89243	-0.5	0.5	-0.5	0.5
-54.87957	-54.26176	6.984489	-0.4377515	36.34419	-13.78778	55.31732	17.91757	6.803289	0.5	-0.5	-0.5	0.5
0.01457702	-74.44716	15.90324	9.846055	14.54928	-21.77768	-9.860632	59.89788	5.874438	-0.5	0.5	0.5	-0.5
-21.77281	-12.85866	159.7134	2.432235	-7.010005	-102.0923	19.34058	19.86867	-57.62111	0.5	-0.5	0.5	-0.5
102.6652	5.683431	121.3724	-33.08818	-1.677065	-82.07563	-69.57702	-4.006366	-39.2968	-0.5	0.5	-0.5	0.5
-20.71892	-36.40051	31.79024	-11.77103	0.8371099	-2.93075	32.48995	35.5634	-28.85949	-0.5	0.5	-0.5	0.5
-19.78867	-52.75594	-133.399	30.11597	44.70225	90.80586	-10.3273	8.053684	42.5931	0.5	-0.5	-0.5	0.5
29.72645	10.7326	-5.173991	-12.78172	35.26864	22.14592	-16.94472	-46.00124	-16.97193	0.5	-0.5	0.5	-0.5
-83.84053	-56.73359	92.30888	36.04021	2.27583	-19.27981	47.80033	54.45776	-73.02907	-0.5	0.5	0.5	-0.5
37.46339	-135.0321	-0.6512341	24.44785	79.92951	-18.96122	-61.91124	55.10261	19.61245	0.5	-0.5	0.5	-0.5
22.34115	57.52804	-138.2288	-17.55002	-21.82365	91.23521	-4.791129	-35.70439	46.99363	0.5	-0.5	0.5	-0.5
62.51863	89.93388	73.47501	-49.51525	-31.01697	-25.48693	-13.00339	-58.91691	-47.98808	0.5	-0.5	0.5	-0.5
-5.1869	-74.00671	-24.29165	-36.95208	109.0947	16.28928	42.13898	-35.08804	8.002374	0.5	-0.5	0.5	-0.5
-41.41312	-36.43263	0.4411665	50.49606	57.88733	2.851771	-9.082938	-21.4547	-3.292938	0.5	-0.5	0.5	-0.5
-109.3762	-53.44863	57.48866	101.9172	41.26948	-0.5157988	7.459039	12.17915	-56.97286	-0.5	0.5	0.5	-0.5
-47.63242	-54.86022	30.05342	1.230788	102.0942	-30.31846	46.40163	-47.23396	0.2650395	0.5	-0.5	0.5	-0.5
-35.98432	-4.872399	116.2427	16.3537	-15.49177	-62.74588	19.63062	20.36417	-53.49687	-0.5	0.5	-0.5	0.5
-37.40699	45.41732	-27.49872	-17.25085	24.17142	44.09175	54.65784	-69.58873	-16.59303	0.5	-0.5	-0.5	0.5
50.61139	16.15067	-32.0358	-62.48763	-2.680913	20.82601	11.87624	-13.46975	11.20979	0.5	-0.5	0.5	-0.5
-91.65842	-34.1207	13.58212	-4.706455	38.1317	-3.649836	96.36487	-4.011005	-9.932284	-0.5	0.5	-0.5	0.5
50.27772	-8.825618	-113.9371	-32.54967	31.03159	88.15946	-17.72804	-22.20597	25.7776	0.5	-0.5	-0.5	0.5
21.72787	-35.80451	160.4558	4.742036	36.18769	-77.93204	-26.4699	-0.3831774	-82.52371	-0.5	0.5	0.5	-0.5
-29.05814	-58.40213	-124.7726	57.90415	9.836373	56.63395	-28.84601	48.56576	68.13867	0.5	-0.5	0.5	-0.5
-78.19596	44.34711	34.39598	16.92556	-10.56493	15.70313	61.27041	-33.78217	-50.09911	-0.5	0.5	-0.5	0.5
-24.03513	1.849776	30.38472	-66.4491	43.81273	-17.3872	90.48423	-45.66251	-12.99752	-0.5	0.5	-0.5	0.5
-84.00997	-48.05051	95.56837	50.72327	50.61927	-36.53167	33.2867	-2.568755	-59.03669	0.5	-0.5	-0.5	0.5
38.63072	-4.685261	27.46293	-8.092413	-40.8549	-8.01066	-30.53831	45.54016	-19.45227	0.5	-0.5	0.5	-0.5
-38.75348	-83.0148	-93.60749	1.844772	74.03511	64.46183	36.90871	8.979692	29.14566	-0.5	0.5	0.5	-0.5
-58.95128	113.9727	-16.64241	62.30714	-30.94989	27.07523	-3.355867	-83.02278	-10.43282	0.5	-0.5	0.5	-0.5
33.26332	-72.60371	-112.6178	-16.61345	-5.77572	53.13548	-16.64987	78.37943	59.48237	0.5	-0.5	0.5	-0.5
43.51567	-5.183803	-130.894	-18.06419	-19.58049	92.71437	-25.45148	24.7643	38.17964	0.5	-0.5	0.5	-0.5
54.16749	-63.39508	45.83024	2.558689	5.24504	-62.69222	-56.72618	58.15004	16.86197	0.5	-0.5	0.5	-0.5
-27.53542	-14.2952	-114.6674	41.08856	36.96821	3.028039	-13.55314	-22.67301	111.6394	0.5	-0.5	0.5	-0.5
52.2748	61.90176	9.289914	-9.966667	-27.14933	-11.76768	-42.30814	-34.75244	2.477768	-0.5	0.5	0.5	-0.5
39.69716	128.5661	-38.09157	17.30208	-84.68851	-1.421616	-56.99925	-43.87762	39.51318	0.5	-0.5	0.5	-0.5
59.09588	-19.29415	-18.2796	-64.1302	-32.56253	3.303648	5.034319	51.85667	14.97595	-0.5	0.5	-0.5	0.5
-35.05341	19.69229	-15.13771	-64.9604	-32.52821	13.38027	100.0138	12.83592	1.757448	0.5	-0.5	-0.5	0.5
-50.68684	63.2563	51.39	-44.22308	-19.69267	-22.01189	94.90991	-43.56362	-29.37811	0.5	-0.5	0.5	-0.5
-40.00262	-3.481355	112.2428	36.17678	27.31178	-13.6819	3.825842	-23.83043	-98.56094	-0.5	0.5	-0.5	0.5
-52.80016	-11.66985	3.187612	52.25293	12.14146	29.20817	0.5472241	-0.4716082	-32.39578	0.5	-0.5	-0.5	0.5
-79.60204	58.40446	-4.24605	82.28233	21.05197	11.98347	-2.680285	-79.45643	-7.737422	-0.5	0.5	0.5	-0.5
2.579043	2.659293	52.5646	0.8435509	-85.21767	4.766957	-3.422594	82.55837	-57.33156	0.5	-0.5	0.5	-0.5
21.21633	-34.45874	-79.81245	-26.10078	-2.766872	-34.51704	4.884457	37.22561	114.3295	-0.5	0.5	-0.5	0.5
0.8991989	144.9138	-33.32725	15.08712	-52.27715	0.7159251	-15.98632	-92.63668	32.61133	-0.5	0.5	-0.5	0.5
-14.95164	66.07685	35.56779	20.25389	-55.57901	-24.64041	-5.302247	-10.49784	-10.92738	0.5	-0.5	-0.5	0.5
118.0862	37.74234	-35.52624	-107.7809	-19.54575	8.999301	-10.30524	-18.1966	26.52694	0.5	-0.5	0.5	-0.5
31.3425	-42.24935	24.45519	-14.2341	44.87415	-11.02807	-17.1084	-2.624803	-13.42712	-0.5	0.5	0.5	-0.5
-37.38494	25.09785	6.546091	-21.68554	-17.73893	-1.422908	59.07048	-7.358918	-5.123184	0.5	-0.5	0.5	-0.5
68.91238	-77.01403	33.87775	-34.88152	33.64385	15.74926	-34.03086	43.37017	-49.62701	0.5	-0.5	0.5	-0.5
33.25004	-52.8538	37.62492	-32.59276	14.9988	5.507196	-0.6572758	37.855	-43.13212	0.5	-0.5	0.5	-0.5
-20.85207	24.17552	-37.58708	-7.541809	10.16255	38.88167	28.39388	-34.33808	-1.294596	0.5	-0.5	0.5	-0.5
-5.432122	-9.673556	-120.7145	8.792015	2.062956	90.42762	-3.359892	7.6106	30.28683	0.5	-0.5	0.5	-0.5
-6.969092	85.31589	-12.80746	-7.403057	-37.17994	-1.21055	14.37215	-48.13595	14.01801	-0.5	0.5	0.5	-0.5
29.1466	-17.3804	-115.6672	-8.56301	-9.378088	90.36695	-20.58358	26.75849	25.30029	0.5	-0.5	0.5	-0.5
-33.35779	-3.624392	73.62475	17.37327	-22.62126	-1.579676	15.98452	26.24565	-72.04507	-0.5	0.5	-0.5	0.5
15.23675	-21.13366	-150.7004	-13.05359	27.91284	78.8566	-2.183157	-6.779182	71.84375	0.5	-0.5	-0.5	0.5
19.94524	67.86706	-135.7957	-21.98244	-48.03528	45.95569	2.037195	-19.83179	89.84	0.5	-0.5	0.5	-0.5
1.616625	-45.0461	19.87207	16.15554	49.40618	33.13603	-17.77216	-4.360081	-53.0081	-0.5	0.5	-0.5	0.5
13.65974	94.19615	-110.9732	-36.58879	-24.72701	64.90234	22.92905	-69.46914	46.07084	0.5	-0.5	-0.5	0.5
23.49222	-54.46382	2.452918	-15.72014	45.61959	4.523478	-7.772087	8.844229	-6.976396	-0.5	0.5	0.5	-0.5
-9.756938	8.693857	-32.96465	6.993855	25.13935	-10.72643	2.763082	-33.8332	43.69107	0.5	-0.5	0.5	-0.5
-49.49341	-27.63699	-16.26314	17.73875	62.47411	-0.7208856	31.75465	-34.83712	16.98403	-0.5	0.5	-0.5	0.5
99.78938	-81.53075	-15.95502	-48.0397	77.89814	20.28635	-51.74968	3.632611	-4.331333	-0.5	0.5	-0.5	0.5
-7.211299	67.76537	15.70912	18.29922	-36.44949	15.7092	-11.08792	-31.31589	-31.41831	0.5	-0.5	-0.5	0.5
25.62767	30.93603	132.9161	9.57673	-21.95539	-108.4674	-35.2044	-8.980635	-24.44872	0.5	-0.5	0.5	-0.5
-43.76128	60.06437	-88.12529	20.7188	3.531598	104.4762	23.04248	-63.59597	-16.35093	-0.5	0.5	0.5	-0.5
89.42338	-39.69632	8.768547	-71.24262	79.9731	6.205794	-18.18075	-40.27678	-14.97434	0.5	-0.5	0.5	-0.5
-13.22185	-4.421166	34.362	-36.05875	3.018698	-54.98592	49.28059	1.402468	20.62392	0.5	-0.5	0.5	-0.5
37.17498	2.440919	128.6116	-39.54687	-11.90917	-30.65345	2.37189	9.468253	-97.95813	0.5	-0.5	0.5	-0.5
30.27345	102.0478	22.60786	-15.67908	-64.39349	-19.67426	-14.59437	-37.65428	-2.933604	0.5	-0.5	0.5	-0.5
62.02466	-48.27815	2.789916	-8.688298	37.1097	-6.829215	-53.33636	11.16845	4.039299	0.5	-0.5	0.5	-0.5
12.77753	11.47244	-129.0983	8.514365	-12.65618	123.9652	-21.2919	1.183746	5.133138	-0.5	0.5	0.5	-0.5
6.995437	-48.67634	-8.163626	-58.93419	95.66068	-1.935146	51.93876	-46.98434	10.09877	0.5	-0.5	0.5	-0.5
-31.9831	-115.4993	35.26207	-41.89359	73.97675	-16.30522	73.87669	41.52254	-18.95686	-0.5	0.5	-0.5	0.5
64.19471	8.088524	123.3751	-3.988901	-43.0852	-64.87434	-60.20581	34.99668	-58.50079	0.5	-0.5	-0.5	0.5
-2.625991	56.92496	18.91845	6.941839	-7.277155	-32.96031	-4.315848	-49.6478	14.04186	0.5	-0.5	0.5	-0.5
2.309671	-5.751295	-7.790397	8.58764	-44.866	19.29461	-10.89731	50.6173	-11.50421	-0.5	0.5	-0.5	0.5
56.87817	-9.098797	20.91973	-30.06345	-2.414332	9.337579	-26.81472	11.51313	-30.25731	0.5	-0.5	-0.5	0.5
-23.5376	58.58791	-148.0045	26.0305	-4.334718	56.7452	-2.492894	-54.25319	91.25925	-0.5	0.5	0.5	-0.5
-53.80178	-73.64271	12.20858	-15.037	105.5664	-11.69516	68.83878	-31.92364	-0.5134139	0.5	-0.5	0.5	-0.5
-102.4397	80.85055	-20.52577	68.09899	-45.13864	-9.965104	34.34071	-35.7119	30.49088	-0.5	0.5	-0.5	0.5
-23.44592	-50.54744	138.2675	8.813894	6.528092	-59.62636	14.63203	44.01934	-78.64114	-0.5	0.5	-0.5	0.5
-103.1455	19.98421	71.84175	31.43777	-7.534525	-7.124501	71.70773	-12.44968	-64.71724	0.5	-0.5	-0.5	0.5
-22.38827	38.83596	-22.16051	32.66295	-12.85007	-12.95365	-10.27468	-25.9859	35.11415	0.5	-0.5	0.5	-0.5
86.88561	-52.22409	-42.88415	-48.73119	83.63834	40.33989	-38.15442	-31.41425	2.544259	-0.5	0.5	0.5	-0.5
8.23296	-14.60056	-52.43192	-4.379733	21.86575	1.619309	-3.853227	-7.265183	50.81261	0.5	-0.5	0.5	-0.5
33.37591	60.03746	14.32338	-0.9674225	4.073094	13.06602	-32.40849	-64.11055	-27.38941	0.5	-0.5	0.5	-0.5
60.22842	95.64834	85.04898	-2.677092	-70.1497	-55.40863	-57.55133	-25.49863	-29.64035	0.5	-0.5	0.5	-0.5
-56.224	-40.09377	-103.9654	22.91145	42.30596	18.53528	33.31254	-2.212192	85.43009	0.5	-0.5	0.5	-0.5
-18.12732	-1.676531	-8.200318	-20.08033	20.23191	-4.286726	38.20766	-18.55538	12.48704	0.5	-0.5	0.5	-0.5
-57.85448	-69.36381	-132.9245	13.91933	58.93193	85.87481	43.93515	10.43188	47.04971	-0.5	0.5	0.5	-0.5
16.34405	10.41418	-4.767099	-3.337688	0.7884137	-18.69341	-13.00637	-11.2026	23.46051	0.5	-0.5	0.5	-0.5
-100.3517	112.44	2.743126	16.2034	-34.62772	-1.25586	84.14828	-77.81231	-1.487266	-0.5	0.5	-0.5	0.5
-2.85431	67.6	21.10139	31.89109	-28.66356	-19.59252	-29.03678	-38.93645	-1.508869	0.5	-0.5	-0.5	0.5
-26.27773	39.88654	-124.7487	41.87478	-23.05795	51.93246	-15.59705	-16.82859	72.81627	0.5	-0.5	0.5	-0.5
9.003029	47.65216	-35.12215	19.40177	-28.58707	40.84881	-28.4048	-19.06509	-5.726664	-0.5	0.5	-0.5	0.5
3.275884	-47.04698	-14.92075	-25.41091	49.36982	-12.7103	22.13503	-2.322842	27.63106	0.5	-0.5	-0.5	0.5
101.2688	74.64436	-39.80199	-60.09276	-13.9466	66.05214	-41.17605	-60.69776	-26.25015	-0.5	0.5	0.5	-0.5
-8.60219	-0.3990179	143.7991	8.798468	15.34153	-84.11106	-0.1962778	-14.94251	-59.688	0.5	-0.5	0.5	-0.5
64.07273	131.6401	-67.018	-37.5597	-62.04663	29.3787	-26.51303	-69.59349	37.6393	-0.5	0.5	-0.5	0.5
35.99855	-34.49232	20.08725	-10.56266	-3.21115	-40.472	-25.43589	37.70347	20.38475	-0.5	0.5	-0.5	0.5
22.36013	5.001278	102.1329	-32.85542	-19.80243	-117.9448	10.4953	14.80115	15.8119	0.5	-0.5	-0.5	0.5
62.26748	-83.24217	-76.63221	-32.00943	60.96963	91.34515	-30.25805	22.27254	-14.71295	0.5	-0.5	0.5	-0.5
42.63917	17.89516	-113.4595	13.10579	5.745869	63.86517	-55.74496	-23.64103	49.59429	-0.5	0.5	0.5	-0.5
50.30603	-38.04735	-134.9289	-39.93319	15.68686	80.00895	-10.37283	22.36049	54.91997	0.5	-0.5	0.5	-0.5
-49.94001	5.009333	-1.928993	44.35154	-24.91317	39.89029	5.588474	19.90384	-37.9613	0.5	-0.5	0.5	-0.5
130.6644	32.28695	-66.33453	-34.16305	2.215412	57.92404	-96.5013	-34.50236	8.410497	0.5	-0.5	0.5	-0.5
40.76144	-24.03076	27.36236	-2.632788	26.98343	-35.09228	-38.12865	-2.952667	7.729929	0.5	-0.5	0.5	-0.5
68.6056	-10.70541	47.41686	16.18184	-5.431606	-36.04444	-84.78745	16.13701	-11.37242	0.5	-0.5	0.5	-0.5
-60.01018	74.66269	-7.479798	10.05702	-64.19119	51.73402	49.95316	-10.4715	-44.25422	-0.5	0.5	0.5	-0.5
-46.83789	37.44564	-28.22771	-17.82481	-29.19847	92.01408	64.66269	-8.247162	-63.78637	0.5	-0.5	0.5	-0.5
-4.136751	-127.4552	37.22454	6.80665	91.48217	-14.43329	-2.6699	35.97299	-22.79125	-0.5	0.5	-0.5	0.5
-78.23742	-15.65766	106.0585	45.76345	29.51389	-64.3239	32.47397	-13.85623	-41.73459	0.5	-0.5	-0.5	0.5
19.50812	-33.54397	6.935039	10.68246	57.99128	-22.47509	-30.19057	-24.44731	15.54005	0.5	-0.5	0.5	-0.5
-51.85989	68.27668	99.52266	28.05003	-28.26217	-103.3696	23.80986	-40.01451	3.84696	-0.5	0.5	-0.5	0.5
86.63013	-6.29521	50.40329	22.3853	38.59723	-45.76233	-109.0154	-32.30202	-4.640969	0.5	-0.5	-0.5	0.5
76.19162	-73.62973	124.3201	-44.67586	40.18725	-68.41967	-31.51576	33.44248	-55.90042	-0.5	0.5	0.5	-0.5
-35.85967	-39.56763	-51.90982	8.059627	3.438616	18.3553	27.80004	36.12902	33.55452	0.5	-0.5	0.5	-0.5
67.69864	2.715559	-5.251021	-32.49109	4.04317	-7.457314	-35.20755	-6.758729	12.70834	-0.5	0.5	-0.5	0.5
-27.63866	-7.912498	125.2377	1.574778	-39.91208	-62.46044	26.06388	47.82458	-62.7773	-0.5	0.5	-0.5	0.5
-44.71665	-0.373138	-131.3384	6.902054	1.511254	90.13494	37.8146	-1.138116	41.2035	0.5	-0.5	-0.5	0.5
17.06196	-31.57693	29.34237	-13.13756	81.16922	-3.81594	-3.9244	-49.59229	-25.52643	0.5	-0.5	0.5	-0.5
-113.3718	-29.60537	23.23971	69.6705	-2.640894	-11.45885	43.70126	32.24626	-11.78085	-0.5	0.5	0.5	-0.5
-71.31292	-21.64438	-9.4852	-12.11494	34.43033	6.175637	83.42787	-12.78595	3.309563	0.5	-0.5	0.5	-0.5
-47.411	143.0259	-22.31613	13.90294	-73.9084	-24.81476	33.50806	-69.11747	47.13089	0.5	-0.5	0.5	-0.5
-61.38325	-22.47251	25.57807	37.1426	-11.78882	-13.81286	24.24065	34.26133	-11.76521	0.5	-0.5	0.5	-0.5
-6.447236	55.92933	-115.6912	27.17471	-6.511737	56.63713	-20.72747	-49.41759	59.05411	0.5	-0.5	0.5	-0.5
-61.09126	-94.75922	78.15451	12.81798	58.17685	-27.32289	48.27328	36.58237	-50.83162	0.5	-0.5	0.5	-0.5
-61.71007	-96.54284	-75.87777	-3.024523	71.02154	44.98927	64.7346	25.52129	30.8885	-0.5	0.5	0.5	-0.5
-16.25009	-24.70898	-5.383914	-19.40505	28.74306	35.33485	35.65514	-4.034077	-29.95093	0.5	-0.5	0.5	-0.5
45.11416	44.09078	-126.8722	-55.20071	-2.73463	74.88356	10.08655	-41.35615	51.98861	-0.5	0.5	-0.5	0.5
57.30513	-58.2491	-37.88967	-101.5695	57.26085	36.80556	44.26434	0.9882584	1.084108	0.5	-0.5	-0.5	0.5
-5.021737	130.3259	25.17943	-47.59302	-92.45414	-25.20102	52.61476	-37.87173	0.02159115	0.5	-0.5	0.5	-0.5
80.78459	17.31286	2.778135	-24.73772	44.57801	-16.04162	-56.04687	-61.89087	13.26348	-0.5	0.5	-0.5	0.5
80.91946	82.42878	-59.52675	-36.57388	-8.303055	39.55912	-44.34558	-74.12572	19.96763	0.5	-0.5	-0.5	0.5
65.83111	-106.2648	58.35747	-16.82126	104.5997	-16.91484	-49.00985	1.665111	-41.44263	-0.5	0.5	0.5	-0.5
50.5077	6.195065	-0.7998069	61.80534	5.00902	12.31662	-112.313	-11.20408	-11.51681	0.5	-0.5	0.5	-0.5
-109.1739	-39.4375	73.89152	55.20614	-14.43271	-35.61384	53.96778	53.87021	-38.27768	-0.5	0.5	-0.5	0.5
-38.35857	-2.050676	8.489108	13.89215	-22.8489	6.417535	24.46642	24.89957	-14.90664	-0.5	0.5	-0.5	0.5
-37.15887	55.99537	-105.8653	-11.27155	-25.84133	-2.67518	48.43041	-30.15404	108.5405	0.5	-0.5	-0.5	0.5
-39.04796	60.81557	-8.410734	2.18179	-98.55429	-35.62815	36.86617	37.73872	44.03888	0.5	-0.5	0.5	-0.5
86.83463	-95.91841	34.01763	-39.06921	64.21776	-34.79994	-47.76542	31.70065	0.7823037	-0.5	0.5	0.5	-0.5
54.6081	-107.5859	-69.00119	-12.30799	60.81192	12.95324	-42.30011	46.774	56.04795	0.5	-0.5	0.5	-0.5
27.70432	3.636939	148.8242	-26.48438	-10.22621	-66.61252	-1.219942	6.589267	-82.21166	0.5	-0.5	0.5	-0.5
-63.91125	91.10548	-41.12925	2.653083	-7.213957	-9.99715	61.25817	-83.89152	51.1264	0.5	-0.5	0.5	-0.5
-19.19317	17.75768	-24.53538	45.02958	31.53825	-12.21232	-25.83641	-49.29593	36.7477	0.5	-0.5	0.5	-0.5
118.1624	96.17434	-44.73227	-51.72647	-59.83983	48.6312	-66.4359	-36.33451	-3.898936	0.5	-0.5	0.5	-0.5
-117.7367	-44.91475	18.85859	9.657135	40.71439	10.32662	108.0796	4.200365	-29.18521	-0.5	0.5	0.5	-0.5
85.59253	68.07703	-80.84691	-36.89783	-5.414252	3.0637	-48.6947	-62.66277	77.78321	0.5	-0.5	0.5	-0.5
-50.46172	50.76109	118.0545	52.04387	-1.041672	-41.11094	-1.582146	-49.71942	-76.94355	-0.5	0.5	-0.5	0.5
-9.156725	-24.03008	29.61303	8.992236	16.26528	-51.39767	0.1644895	7.764803	21.78464	0.5	-0.5	-0.5	0.5
2.841271	100.7126	58.41345	41.86322	-26.08246	-20.88213	-44.70449	-74.6301	-37.53132	0.5	-0.5	0.5	-0.5
48.03582	-75.63842	28.3321	12.89077	27.70528	-0.8227152	-60.92658	47.93314	-27.50938	-0.5	0.5	-0.5	0.5
-60.93272	-10.35419	15.93603	77.156	26.1845	2.600613	-16.22328	-15.83031	-18.53665	0.5	-0.5	-0.5	0.5
-8.880644	-79.23213	-4.502692	-62.87123	-7.105677	8.707812	71.75188	86.33781	-4.20512	-0.5	0.5	0.5	-0.5
-53.03779	29.83823	-99.03904	30.66483	4.746155	114.8121	22.37296	-34.58438	-15.77307	0.5	-0.5	0.5	-0.5
61.92005	-42.59523	74.36501	-62.52618	-1.560808	-100.1198	0.6061358	44.15604	25.75484	-0.5	0.5	-0.5	0.5
35.62621	-62.02101	46.1212	-66.24364	59.48859	-82.75748	30.61743	2.532424	36.63628	-0.5	0.5	-0.5	0.5
-28.45231	-108.7876	-80.71884	13.59505	83.1839	38.47005	14.85726	25.60373	42.24879	0.5	-0.5	-0.5	0.5
85.70313	-13.00207	0.9510201	-109.462	29.24434	-23.26888	23.75885	-16.24227	22.31786	0.5	-0.5	0.5	-0.5
-4.103979	27.02718	37.26012	-15.93121	14.70441	-14.53968	20.03519	-41.73159	-22.72044	-0.5	0.5	0.5	-0.5
-44.30827	3.169403	61.2645	19.5233	3.618442	-35.53917	24.78496	-6.787845	-25.72532	0.5	-0.5	0.5	-0.5
-38.5377	61.32685	125.0786	15.51875	-35.53481	-64.53806	23.01896	-25.79204	-60.54052	0.5	-0.5	0.5	-0.5
60.04457	-66.2172	-3.832812	-18.63502	55.84681	2.094337	-41.40955	10.37038	1.738475	0.5	-0.5	0.5	-0.5
-4.770165	64.17013	0.7564214	9.247159	-59.38403	0.6277497	-4.476994	-4.786094	-1.384171	0.5	-0.5	0.5	-0.5
46.05675	-45.11984	8.012647	-20.45601	-16.17239	5.778706	-25.60074	61.29223	-13.79135	0.5	-0.5	0.5	-0.5
-49.79508	19.38764	-116.3702	-7.249317	-9.586872	91.4514	57.0444	-9.800764	24.91881	-0.5	0.5	0.5	-0.5
-62.79424	43.53692	-24.39048	-13.44264	-32.69921	-56.30496	76.23688	-10.83771	80.69543	0.5	-0.5	0.5	-0.5
63.16986	-55.81211	-113.9771	-23.89334	42.94544	30.91531	-39.27652	12.86667	83.0618	-0.5	0.5	-0.5	0.5
50.23602	-88.52015	56.12969	-9.071665	51.2239	-28.00693	-41.16435	37.29625	-28.12275	0.5	-0.5	-0.5	0.5
-8.54062	-51.61642	-6.711083	-29.03055	20.74413	16.53845	37.57117	30.87229	-9.82737	0.5	-0.5	0.5	-0.5
-36.7429	-1.247104	48.80841	24.77625	-67.91396	-14.6668	11.96665	69.16106	-34.14161	-0.5	0.5	-0.5	0.5
-33.91406	-2.624123	-129.7454	10.07515	33.47265	89.30449	23.8389	-30.84853	40.44092	0.5	-0.5	-0.5	0.5
10.36907	-60.60147	-43.49851	7.690466	102.3019	25.33239	-18.05953	-41.70042	18.16611	-0.5	0.5	0.5	-0.5
-11.41064	-20.22905	-60.01647	4.306059	-7.391827	14.93415	7.104581	27.62088	45.08231	0.5	-0.5	0.5	-0.5
-14.59026	2.821842	-10.5043	-27.87961	-1.218394	-22.15974	42.46987	-1.603448	32.66404	-0.5	0.5	-0.5	0.5
