nosym
-28	28	29
-6	6	7
-150	100	126
-0.000427958	-0.0113621	-0.000612611	
-0.000433194	-0.0122596	-0.000439469	
-0.000456151	-0.0132218	-0.00021022	
-0.000455386	-0.0143051	5.72778e-05	
-0.000453097	-0.0154597	0.000351169	
-0.000458639	-0.0167873	0.000725108	
-0.000457685	-0.0182175	0.00114571	
-0.000454017	-0.019795	0.00163402	
-0.000446798	-0.0215379	0.00219987	
-0.000436292	-0.0234675	0.00285443	
-0.000421535	-0.0256069	0.00360959	
-0.000401829	-0.0279847	0.00447793	
-0.000376406	-0.0306306	0.00547376	
-0.000344629	-0.0335809	0.00661582	
-0.000305663	-0.036875	0.0079225	
-0.000259734	-0.0405597	0.00941313	
-0.000205845	-0.0446859	0.0111143	
-0.000143215	-0.049319	0.013048	
-7.11703e-05	-0.0545235	0.0152493	
9.95474e-06	-0.0603806	0.0177497	
0.000100916	-0.066981	0.0205852	
0.000201657	-0.0744246	0.0237996	
0.000311242	-0.0828365	0.0274467	
0.000426339	-0.0923464	0.0315804	
0.000545103	-0.103112	0.0362708	
0.000665949	-0.115307	0.0415977	
0.000779571	-0.129145	0.0476662	
0.000881886	-0.14486	0.0545749	
0.000959663	-0.162728	0.0624662	
0.00100285	-0.183091	0.0714975	
0.000989774	-0.206317	0.0818572	
0.000903151	-0.232859	0.093768	
0.000722777	-0.263267	0.107468	
0.000410265	-0.298161	0.123235	
-4.26629e-05	-0.338219	0.141378	
-0.000676314	-0.384266	0.16222	
-0.00148442	-0.437217	0.186245	
-0.00250389	-0.498311	0.214034	
-0.00371609	-0.56914	0.246118	
-0.00512927	-0.65212	0.283089	
-0.00664342	-0.751203	0.324764	
-0.008203	-0.873962	0.368544	
-0.00935445	-1.03333	0.400533	
-0.00913079	-1.23052	0.373921	
-0.00622077	-1.37848	0.246456	
-0.00341667	-1.41191	0.123029	
-0.00199091	-1.40488	0.0579921	
-0.00130623	-1.39612	0.0267688	
-0.00100599	-1.39115	0.0104663	
-0.00091945	-1.3897	-0.000298721	
-0.00097283	-1.39137	-0.0112521	
-0.00119912	-1.39652	-0.0281309	
-0.00174332	-1.40546	-0.0607249	
-0.00299883	-1.41138	-0.128795	
-0.00537606	-1.37263	-0.255243	
-0.00752862	-1.21776	-0.377594	
-0.0075517	-1.02235	-0.397175	
-0.00663114	-0.866843	-0.362812	
-0.00551514	-0.747379	-0.318635	
-0.00444234	-0.650868	-0.277368	
-0.0034531	-0.569989	-0.241309	
-0.00256016	-0.500681	-0.210282	
-0.00177019	-0.440623	-0.183554	
-0.0010948	-0.388334	-0.160499	
-0.000534797	-0.342652	-0.140522	
-7.99337e-05	-0.302638	-0.123142	
0.000261842	-0.267538	-0.10794	
0.000501797	-0.236792	-0.0945676	
0.000648665	-0.209865	-0.0828214	
0.000731067	-0.186257	-0.0725239	
0.000747716	-0.165535	-0.0634771	
0.000717406	-0.147324	-0.0555369	
0.000653335	-0.131302	-0.0485542	
0.000566459	-0.117197	-0.0424046	
0.000469468	-0.104766	-0.036987	
0.000368193	-0.0937862	-0.0322124	
0.000266614	-0.0840905	-0.0279941	
0.000168643	-0.0755196	-0.0242778	
7.63641e-05	-0.0679333	-0.0209997	
-8.56718e-06	-0.0612069	-0.0181091	
-8.44109e-05	-0.0552378	-0.0155578	
-0.000153765	-0.049936	-0.0133102	
-0.000213745	-0.0452202	-0.0113371	
-0.000266137	-0.0410187	-0.00960309	
-0.000310807	-0.03727	-0.00808159	
-0.000348448	-0.0339188	-0.00674904	
-0.000379519	-0.0309194	-0.00558465	
-0.000404333	-0.028231	-0.00456731	
-0.000423973	-0.0258162	-0.00368091	
-0.000438704	-0.0236438	-0.0029113	
-0.000449311	-0.0216855	-0.00224341	
-0.000456489	-0.0199178	-0.0016659	
-0.000460268	-0.0183191	-0.00116793	
-0.00046117	-0.0168702	-0.000738925	
-0.000459077	-0.0155259	-0.000346302	
-0.000449133	-0.0143606	-6.06049e-05	
-0.000458215	-0.0132628	0.00019255	
-0.000440633	-0.0122905	0.000447226	
-0.000437877	-0.0114119	0.000650904	
-0.000431263	-0.0105563	0.000785166	
-0.000187407	-0.00213781	-0.0012169	
-0.000199844	-0.00225657	-0.00123721	
-0.000203545	-0.00237256	-0.00125743	
-0.000207096	-0.00250095	-0.00130341	
-0.000212946	-0.00266021	-0.0013232	
-0.000215378	-0.00282351	-0.00135302	
-0.00022407	-0.00299696	-0.00140646	
-0.000231181	-0.00318679	-0.00145113	
-0.000255981	-0.00337852	-0.00151904	
-0.000265597	-0.00360021	-0.0015468	
-0.000285406	-0.00384153	-0.0015463	
-0.000304446	-0.00408543	-0.00154911	
-0.000303593	-0.00437594	-0.0016094	
-0.000311312	-0.00468179	-0.00166544	
-0.000321138	-0.0049914	-0.00172043	
-0.000328687	-0.0053165	-0.00173846	
-0.000328402	-0.0056854	-0.00169607	
-0.000333429	-0.00608115	-0.00172338	
-0.000353426	-0.00649685	-0.00173109	
-0.000386411	-0.00697671	-0.0017413	
-0.000394969	-0.00748533	-0.00176793	
-0.00040576	-0.00799539	-0.00175074	
-0.000423781	-0.00860548	-0.00173661	
-0.000455059	-0.0092492	-0.0016774	
-0.000477158	-0.00994641	-0.0016256	
-0.000491834	-0.0107438	-0.00158802	
-0.000498286	-0.0115565	-0.00150808	
-0.000512867	-0.0124792	-0.00138768	
-0.000534878	-0.013498	-0.00124424	
-0.000543354	-0.0146159	-0.00109621	
-0.000559105	-0.0158137	-0.000905106	
-0.000567556	-0.0171926	-0.00066361	
-0.000576639	-0.0186782	-0.000386153	
-0.000583957	-0.0203191	-5.8036e-05	
-0.000588972	-0.0221338	0.000327731	
-0.000591754	-0.0241442	0.000779418	
-0.000591397	-0.0263754	0.00130449	
-0.000587543	-0.0288561	0.00191393	
-0.000579763	-0.0316168	0.00261893	
-0.000566995	-0.0346962	0.00342961	
-0.000548989	-0.038136	0.00435958	
-0.000525928	-0.0419836	0.00542607	
-0.000496509	-0.0462935	0.0066425	
-0.000460211	-0.0511302	0.00802852	
-0.000417328	-0.0565652	0.00960385	
-0.000366758	-0.0626795	0.011392	
-0.000308741	-0.0695689	0.013417	
-0.000242888	-0.0773415	0.0157089	
-0.000169852	-0.0861211	0.0183032	
-8.99473e-05	-0.0960489	0.0212328	
-8.32454e-06	-0.107292	0.0245515	
7.49517e-05	-0.120039	0.0283057	
0.000157362	-0.134511	0.0325686	
0.000231586	-0.150966	0.0374044	
0.000292481	-0.169702	0.0429092	
0.000329372	-0.191072	0.0491932	
0.000329641	-0.215475	0.0563647	
0.000283792	-0.243421	0.0645834	
0.000169163	-0.275441	0.0740111	
-3.28915e-05	-0.312215	0.0848137	
-0.00032964	-0.354462	0.0972038	
-0.00074581	-0.403058	0.111413	
-0.00128419	-0.45902	0.127721	
-0.00194645	-0.523526	0.146405	
-0.00273661	-0.598127	0.167619	
-0.003625	-0.684605	0.191091	
-0.004529	-0.785282	0.215386	
-0.00532156	-0.902467	0.235991	
-0.00572521	-1.03554	0.242439	
-0.00532166	-1.17153	0.218478	
-0.00408815	-1.27914	0.161646	
-0.00273254	-1.33896	0.0991609	
-0.00173977	-1.36454	0.054029	
-0.00116264	-1.37451	0.0269855	
-0.000875489	-1.37824	0.0109363	
-0.000779151	-1.37918	-0.00031982	
-0.000831303	-1.3781	-0.0117218	
-0.00105333	-1.37412	-0.0282598	
-0.00151899	-1.36348	-0.0562354	
-0.00231482	-1.33636	-0.102504	
-0.00346892	-1.27377	-0.165279	
-0.00438689	-1.16374	-0.220065	
-0.00467237	-1.02768	-0.241351	
-0.00438842	-0.896372	-0.23313	
-0.00382341	-0.781425	-0.211849	
-0.00319262	-0.682908	-0.187571	
-0.00257182	-0.59828	-0.164519	
-0.00199429	-0.525172	-0.143942	
-0.00148508	-0.461768	-0.125906	
-0.00104258	-0.406562	-0.11024	
-0.000667646	-0.35839	-0.0966038	
-0.000373641	-0.316303	-0.0846879	
-0.000151262	-0.27947	-0.0742464	
4.41372e-06	-0.24723	-0.0650666	
9.86412e-05	-0.218996	-0.0569841	
0.00014379	-0.194258	-0.0498659	
0.000145512	-0.172563	-0.0435869	
0.000118483	-0.153506	-0.0380568	
6.98036e-05	-0.136753	-0.0331694	
8.43799e-06	-0.122013	-0.0288554	
-6.17984e-05	-0.109021	-0.0250388	
-0.000133071	-0.0975599	-0.0216641	
-0.00020153	-0.0874416	-0.0186761	
-0.000266812	-0.0784923	-0.0160325	
-0.000327578	-0.0705705	-0.0136953	
-0.000380975	-0.0635506	-0.0116308	
-0.000429	-0.0573194	-0.00980541	
-0.000469964	-0.0517844	-0.00819944	
-0.000504116	-0.0468587	-0.00678555	
-0.000532418	-0.0424703	-0.00554451	
-0.000554715	-0.038555	-0.00445819	
-0.000572043	-0.0350553	-0.00350827	
-0.000583728	-0.0319246	-0.00268117	
-0.000591408	-0.0291182	-0.00196263	
-0.000595147	-0.0265987	-0.00134088	
-0.000595708	-0.024333	-0.00080451	
-0.000593184	-0.0222923	-0.000343955	
-0.000587914	-0.0204515	4.98521e-05	
-0.000580808	-0.0187878	0.000384659	
-0.000571711	-0.0172824	0.000667653	
-0.000562197	-0.0158856	0.000919637	
-0.000554971	-0.0146799	0.00109967	
-0.000546323	-0.0135503	0.00127828	
-0.000526109	-0.012492	0.00138139	
-0.000490444	-0.0115763	0.00154551	
-0.000507412	-0.0107073	0.00163484	
-0.000194529	-0.00213108	-0.001339	
-0.000209086	-0.00224875	-0.00135747	
-0.000215421	-0.00237662	-0.0013961	
-0.000220004	-0.00250969	-0.00144789	
-0.000223753	-0.00266068	-0.00148238	
-0.000228477	-0.00282693	-0.00152554	
-0.000239301	-0.00299763	-0.00158612	
-0.000253768	-0.00318703	-0.00164019	
-0.000300932	-0.00337764	-0.00173422	
-0.000311226	-0.00357982	-0.00179421	
-0.000305054	-0.00384332	-0.0017797	
-0.000320227	-0.00410319	-0.00183747	
-0.000320856	-0.00439889	-0.00190211	
-0.000330467	-0.00471013	-0.00195607	
-0.000340078	-0.00502136	-0.00201003	
-0.000342294	-0.00532756	-0.00206974	
-0.00036462	-0.00572338	-0.00212605	
-0.000379247	-0.00613833	-0.00214747	
-0.000398059	-0.00656204	-0.00218697	
-0.000432287	-0.00701488	-0.0021894	
-0.000457652	-0.00751578	-0.00228198	
-0.000464575	-0.00804779	-0.00233115	
-0.000468748	-0.0085981	-0.00235015	
-0.000494057	-0.00929967	-0.00237169	
-0.000526113	-0.0100358	-0.00239236	
-0.000544579	-0.0108325	-0.00237778	
-0.000567764	-0.0117015	-0.00239724	
-0.000594691	-0.0126663	-0.00236384	
-0.000589358	-0.0136856	-0.00233232	
-0.000643147	-0.014839	-0.00227644	
-0.000657214	-0.0160575	-0.00219293	
-0.000679533	-0.0174772	-0.00209848	
-0.000699262	-0.0190044	-0.00196997	
-0.000718147	-0.0206918	-0.00180863	
-0.000735889	-0.022559	-0.00161047	
-0.000752339	-0.024628	-0.00137037	
-0.000767001	-0.0269245	-0.00108275	
-0.000779638	-0.0294776	-0.000742189	
-0.000789921	-0.0323206	-0.000341325	
-0.000797067	-0.0354916	0.000125973	
-0.00080122	-0.0390321	0.00066805	
-0.000801813	-0.0429917	0.0012934	
-0.000797979	-0.0474264	0.00200957	
-0.000789469	-0.0524028	0.00282718	
-0.000776339	-0.05799	0.00375696	
-0.000757211	-0.0642737	0.00480972	
-0.000733679	-0.0713504	0.00599633	
-0.000703811	-0.0793358	0.00733497	
-0.000667968	-0.0883473	0.00883612	
-0.000626288	-0.0985415	0.0105233	
-0.000581731	-0.110082	0.0124169	
-0.00053281	-0.123169	0.0145359	
-0.000481998	-0.138033	0.0169162	
-0.000432376	-0.154935	0.0195963	
-0.000389294	-0.1742	0.0226067	
-0.000355956	-0.196176	0.0260075	
-0.000333223	-0.2213	0.029852	
-0.000337194	-0.250071	0.0342027	
-0.000373183	-0.283058	0.0391421	
-0.000447586	-0.320941	0.0447646	
-0.000571708	-0.364503	0.0511454	
-0.000753941	-0.414609	0.0584179	
-0.000999085	-0.472296	0.0666761	
-0.00129457	-0.538705	0.0760273	
-0.00165652	-0.615108	0.0864692	
-0.00205912	-0.702707	0.0976387	
-0.00244593	-0.802215	0.108386	
-0.00275521	-0.912784	0.116116	
-0.00284824	-1.02976	0.116203	
-0.00262749	-1.14221	0.103985	
-0.00212126	-1.23522	0.0803462	
-0.00151516	-1.29965	0.0534431	
-0.00104007	-1.33786	0.0314735	
-0.000715366	-1.3582	0.0165523	
-0.000549671	-1.3677	0.00689509	
-0.000487446	-1.37037	-0.000197679	
-0.000518292	-1.36733	-0.00736802	
-0.000651841	-1.35726	-0.0172422	
-0.000902379	-1.33603	-0.0325827	
-0.00128931	-1.29639	-0.0549308	
-0.00177748	-1.23033	-0.0817972	
-0.00218357	-1.1361	-0.104712	
-0.00236342	-1.02347	-0.115854	
-0.00230473	-0.907493	-0.114942	
-0.00210765	-0.798568	-0.106836	
-0.00185119	-0.700845	-0.0960185	
-0.00158505	-0.614938	-0.0850286	
-0.00132939	-0.539973	-0.0748489	
-0.00110203	-0.474677	-0.0658126	
-0.000908357	-0.417776	-0.057848	
-0.000749361	-0.368145	-0.0508581	
-0.000625387	-0.324805	-0.044707	
-0.000539055	-0.286932	-0.0392831	
-0.000480984	-0.253789	-0.0344609	
-0.000453716	-0.224779	-0.0301789	
-0.000449353	-0.199373	-0.0263624	
-0.00046445	-0.177086	-0.0229691	
-0.000491735	-0.157525	-0.0199435	
-0.000527863	-0.140326	-0.017241	
-0.000568343	-0.125195	-0.0148299	
-0.00061031	-0.111862	-0.012672	
-0.000650497	-0.100099	-0.010746	
-0.000686429	-0.0897119	-0.0090272	
-0.000718341	-0.0805254	-0.0074958	
-0.000745547	-0.0723894	-0.00613357	
-0.000767971	-0.0651763	-0.00492169	
-0.000785641	-0.0587717	-0.00384763	
-0.000797443	-0.0530809	-0.00290302	
-0.000804529	-0.048014	-0.00206848	
-0.000808104	-0.0434976	-0.00133703	
-0.000807249	-0.0394681	-0.000701076	
-0.000803035	-0.035865	-0.000148357	
-0.000795591	-0.0326416	0.00032819	
-0.000785249	-0.0297515	0.000736885	
-0.000772505	-0.0271572	0.0010845	
-0.000757744	-0.0248248	0.00137793	
-0.000741299	-0.0227242	0.00162282	
-0.000723509	-0.0208305	0.00182523	
-0.00070483	-0.0191194	0.00198954	
-0.000685114	-0.0175716	0.00212088	
-0.000662743	-0.0161395	0.00223132	
-0.000646555	-0.0148973	0.00229254	
-0.000624747	-0.0136983	0.00237079	
-0.000607301	-0.0126975	0.00241904	
-0.00058428	-0.0117427	0.00243233	
-0.000548809	-0.0108428	0.00243876	
-0.000206295	-0.00209988	-0.00147148	
-0.000219818	-0.00222893	-0.00149253	
-0.000226471	-0.00236606	-0.00153542	
-0.000230737	-0.00250865	-0.00158805	
-0.000233491	-0.00266163	-0.00164524	
-0.000242975	-0.00283137	-0.00170206	
-0.000254205	-0.00300153	-0.0017627	
-0.000287932	-0.00318516	-0.00184077	
-0.000328075	-0.00337402	-0.00192413	
-0.000347569	-0.00357742	-0.00199832	
-0.00035342	-0.00383454	-0.00209093	
-0.000338518	-0.00412009	-0.00212864	
-0.000342505	-0.00440835	-0.00220478	
-0.000352116	-0.00471958	-0.00225873	
-0.000353456	-0.00502408	-0.00231845	
-0.000352983	-0.00532587	-0.00238055	
-0.000385577	-0.00569802	-0.00246825	
-0.000422994	-0.00609013	-0.00255207	
-0.000445793	-0.00655324	-0.00260738	
-0.000472627	-0.00700792	-0.00269895	
-0.000517601	-0.00752495	-0.00279786	
-0.000558337	-0.00806596	-0.00288957	
-0.000543634	-0.00871557	-0.00296927	
-0.000564112	-0.00936704	-0.00309774	
-0.000591885	-0.010109	-0.00316039	
-0.000613265	-0.0109057	-0.00321754	
-0.000656509	-0.0117889	-0.00332046	
-0.000663055	-0.0127292	-0.00334864	
-0.000703809	-0.0137703	-0.00343942	
-0.000729139	-0.0149388	-0.00347808	
-0.000765186	-0.0161963	-0.0035231	
-0.00079403	-0.0176385	-0.0035649	
-0.000824468	-0.0191915	-0.00358883	
-0.000855103	-0.0209073	-0.00359895	
-0.00088582	-0.0228067	-0.00359305	
-0.00091669	-0.0249113	-0.00356966	
-0.000947057	-0.0272472	-0.00352605	
-0.000976754	-0.0298438	-0.00345969	
-0.00100526	-0.0327348	-0.00336886	
-0.00103295	-0.035957	-0.00325214	
-0.0010592	-0.0395536	-0.00310692	
-0.00108361	-0.0435754	-0.00293171	
-0.00110668	-0.0480764	-0.00272434	
-0.00112663	-0.0531219	-0.00248386	
-0.00114439	-0.0587844	-0.00220869	
-0.00115822	-0.0651476	-0.0019034	
-0.00116906	-0.0723121	-0.00156603	
-0.00117538	-0.0803846	-0.00120135	
-0.00117706	-0.0894937	-0.000801484	
-0.00117356	-0.0997937	-0.000381635	
-0.00116625	-0.111447	5.93759e-05	
-0.00115386	-0.124656	0.000515813	
-0.00113443	-0.139653	0.00098969	
-0.0011109	-0.156707	0.00146362	
-0.00107737	-0.176135	0.00192985	
-0.00104462	-0.198308	0.00238828	
-0.00100489	-0.223652	0.00283642	
-0.000958368	-0.252659	0.00324009	
-0.000908364	-0.285946	0.00361149	
-0.000852437	-0.324161	0.00393105	
-0.000796142	-0.368102	0.00418861	
-0.000732161	-0.418657	0.00435873	
-0.000668928	-0.476849	0.00445243	
-0.000603208	-0.54381	0.00447265	
-0.000534607	-0.620643	0.00439455	
-0.000470491	-0.708393	0.00422779	
-0.00041373	-0.807117	0.00399232	
-0.000348364	-0.915066	0.00365779	
-0.000288027	-1.02692	0.00325571	
-0.000228903	-1.13304	0.00273977	
-0.000195041	-1.22211	0.00223987	
-0.00016492	-1.28703	0.00173634	
-0.000141916	-1.32851	0.00117505	
-0.000113442	-1.35203	0.000765223	
-0.000105047	-1.36351	0.000376892	
-9.57544e-05	-1.36676	1.57466e-05	
-0.000104946	-1.36308	-0.000365929	
-0.00011381	-1.35097	-0.000760559	
-0.000115087	-1.32646	-0.00121264	
-0.000151179	-1.28372	-0.00171864	
-0.000192475	-1.21734	-0.00226102	
-0.000223463	-1.12728	-0.00280933	
-0.000277574	-1.02105	-0.00331293	
-0.000334858	-0.910018	-0.00374979	
-0.000398925	-0.803535	-0.00408214	
-0.000462044	-0.706487	-0.0043254	
-0.000537902	-0.620416	-0.00450591	
-0.000605356	-0.54497	-0.00456663	
-0.000672662	-0.479118	-0.00452957	
-0.000735402	-0.421722	-0.00443311	
-0.000800215	-0.371655	-0.00424422	
-0.000859692	-0.327952	-0.00399362	
-0.000914023	-0.289758	-0.00368038	
-0.000964868	-0.256356	-0.00331264	
-0.00101068	-0.227121	-0.00289733	
-0.00104832	-0.201503	-0.00245737	
-0.00108222	-0.179041	-0.001989	
-0.00111277	-0.159312	-0.00150788	
-0.00113593	-0.141966	-0.00103302	
-0.00115682	-0.126704	-0.000553918	
-0.00117143	-0.113252	-8.38661e-05	
-0.00117954	-0.101374	0.000364654	
-0.00118228	-0.0908818	0.00080029	
-0.00118118	-0.0815953	0.00120167	
-0.00117502	-0.073366	0.00157468	
-0.00116376	-0.0660659	0.0019194	
-0.00115055	-0.0595798	0.00223035	
-0.00113293	-0.0538101	0.00250834	
-0.00111347	-0.0486728	0.00275201	
-0.00109154	-0.044089	0.00296202	
-0.00106637	-0.0399967	0.00314004	
-0.00104005	-0.0363381	0.00328824	
-0.00101248	-0.0330614	0.00340687	
-0.000983595	-0.0301237	0.00349855	
-0.000953962	-0.0274851	0.00356625	
-0.000923553	-0.0251123	0.00361018	
-0.000892992	-0.0229759	0.00363488	
-0.000862126	-0.0210491	0.00364131	
-0.000831431	-0.0193089	0.00363108	
-0.000801005	-0.0177348	0.00360683	
-0.000772918	-0.0162707	0.00356923	
-0.000747846	-0.0150099	0.00352962	
-0.000707122	-0.0138269	0.00345816	
-0.000675577	-0.0127861	0.00340401	
-0.000659791	-0.0118054	0.00334776	
-0.000639177	-0.0109365	0.00326601	
-0.000218671	-0.00206517	-0.00160509	
-0.000232381	-0.00219245	-0.00163884	
-0.000241921	-0.00232706	-0.00168145	
-0.000245456	-0.00247298	-0.00173233	
-0.000246106	-0.00262581	-0.00181057	
-0.000264845	-0.00282364	-0.00187985	
-0.000276539	-0.00299566	-0.00194034	
-0.00030685	-0.00317717	-0.00201575	
-0.000336809	-0.0033719	-0.00211423	
-0.000357704	-0.00357277	-0.00221236	
-0.000366812	-0.00382574	-0.00231391	
-0.000366661	-0.00411966	-0.00241814	
-0.000364607	-0.00441269	-0.00250873	
-0.000373434	-0.00470755	-0.00258103	
-0.000376953	-0.00500247	-0.00264961	
-0.000380472	-0.00529739	-0.00271819	
-0.000403552	-0.00566715	-0.00279156	
-0.000453118	-0.0060546	-0.00295301	
-0.00052165	-0.00651458	-0.00313848	
-0.000531163	-0.00705694	-0.00319344	
-0.000558762	-0.00753538	-0.00331092	
-0.000621812	-0.00809118	-0.00349752	
-0.000610199	-0.00868846	-0.0035927	
-0.000636534	-0.00934827	-0.00379198	
-0.000647136	-0.0100939	-0.00391961	
-0.000694831	-0.0108779	-0.00404959	
-0.000714212	-0.0117779	-0.00423065	
-0.000756813	-0.0127363	-0.00437096	
-0.000784196	-0.0138021	-0.004533	
-0.000831701	-0.0149755	-0.00470324	
-0.000871716	-0.0162293	-0.00486663	
-0.00090995	-0.0176738	-0.00504823	
-0.000951252	-0.0192365	-0.00522685	
-0.000993936	-0.0209636	-0.00541002	
-0.00103797	-0.0228747	-0.00559884	
-0.00108335	-0.0249914	-0.00579336	
-0.00112966	-0.0273404	-0.0059954	
-0.00117681	-0.0299503	-0.00620661	
-0.00122443	-0.0328539	-0.006429	
-0.00127242	-0.0360889	-0.00666423	
-0.00132108	-0.0396974	-0.0069172	
-0.00137019	-0.0437293	-0.00719193	
-0.00141938	-0.0482379	-0.0074928	
-0.00146913	-0.0532839	-0.00782935	
-0.00151754	-0.0589437	-0.00821206	
-0.00156472	-0.0652971	-0.00865067	
-0.00161095	-0.072442	-0.00916182	
-0.00165335	-0.0804859	-0.00976133	
-0.00169219	-0.0895549	-0.0104687	
-0.00172741	-0.0997966	-0.0113098	
-0.00175582	-0.111374	-0.0123121	
-0.00178009	-0.12449	-0.0135071	
-0.00179307	-0.13936	-0.0149443	
-0.00179488	-0.156259	-0.0166639	
-0.00177923	-0.175494	-0.0187306	
-0.00174316	-0.197435	-0.0211962	
-0.00167864	-0.222499	-0.024143	
-0.00158176	-0.251186	-0.0276692	
-0.001446	-0.284054	-0.0318532	
-0.00125954	-0.321817	-0.0368238	
-0.00101795	-0.365201	-0.0426976	
-0.000710199	-0.415132	-0.049602	
-0.000340818	-0.47264	-0.0576734	
9.2852e-05	-0.538879	-0.066987	
0.000593816	-0.615091	-0.0775772	
0.00111482	-0.702476	-0.0890653	
0.00162682	-0.801782	-0.100336	
0.00206663	-0.912167	-0.108725	
0.00229244	-1.02896	-0.109636	
0.00216501	-1.14128	-0.0983573	
0.00174397	-1.23423	-0.0758327	
0.00119258	-1.29864	-0.0500572	
0.000772185	-1.33696	-0.0290651	
0.000494049	-1.3574	-0.0150311	
0.000348041	-1.36699	-0.00617988	
0.000298777	-1.36968	0.000205847	
0.000325919	-1.36663	0.0066729	
0.000435208	-1.35648	0.0158104	
0.00066389	-1.33514	0.0302322	
0.00100444	-1.2954	0.0516524	
0.00142492	-1.22923	0.0773138	
0.00172683	-1.13503	0.0990589	
0.00181055	-1.02255	0.109111	
0.00164072	-0.906811	0.107328	
0.00131727	-0.798094	0.0985323	
0.000927448	-0.700589	0.0872129	
0.000516712	-0.614911	0.0758938	
0.000120795	-0.540152	0.0656236	
-0.000240141	-0.475032	0.0566393	
-0.000570876	-0.418323	0.0489007	
-0.000854408	-0.368857	0.0422835	
-0.00109888	-0.325673	0.0366508	
-0.00129724	-0.287926	0.0318571	
-0.00145257	-0.254904	0.0277878	
-0.00156935	-0.225986	0.0243382	
-0.00165253	-0.200642	0.0214294	
-0.00170586	-0.178396	0.0189739	
-0.00173634	-0.158857	0.0169077	
-0.00175084	-0.14167	0.0151799	
-0.0017497	-0.126531	0.0137283	
-0.00173748	-0.113175	0.0125152	
-0.00171576	-0.101376	0.0114983	
-0.00168588	-0.0909403	0.0106468	
-0.00164998	-0.0816975	0.00992724	
-0.00160953	-0.0734971	0.00931769	
-0.00156572	-0.066215	0.0087983	
-0.00152098	-0.059738	0.00834741	
-0.00147398	-0.0539716	0.00795468	
-0.00142617	-0.0488309	0.00760793	
-0.00137786	-0.0442406	0.00729826	
-0.00132911	-0.0401406	0.00701683	
-0.00128062	-0.0364695	0.00675729	
-0.00123227	-0.0331813	0.00651704	
-0.00118464	-0.0302294	0.0062896	
-0.00113778	-0.0275781	0.00607493	
-0.00109174	-0.0251928	0.00586921	
-0.00104669	-0.0230438	0.00567073	
-0.0010025	-0.0211051	0.00547851	
-0.000959777	-0.0193537	0.00529166	
-0.000918292	-0.0177697	0.00510994	
-0.000880437	-0.016306	0.00492517	
-0.000848592	-0.0150393	0.00475362	
-0.000805425	-0.0138574	0.00459343	
-0.000768392	-0.0127786	0.00443045	
-0.000721618	-0.0117995	0.00425461	
-0.000712517	-0.0109123	0.00413961	
-0.000229549	-0.00202911	-0.00172334	
-0.000245021	-0.00215315	-0.00179437	
-0.000258881	-0.00227966	-0.00183324	
-0.000260306	-0.00242598	-0.00189603	
-0.000263343	-0.00258343	-0.0019782	
-0.000278353	-0.00276719	-0.00205347	
-0.000295939	-0.00296297	-0.00212014	
-0.000320896	-0.00316815	-0.00222399	
-0.000346943	-0.00336725	-0.00232827	
-0.000368042	-0.00355578	-0.00242837	
-0.000378421	-0.00379523	-0.00254043	
-0.000378409	-0.00407871	-0.00265118	
-0.00039744	-0.00432864	-0.0027889	
